"","Column1","Column2","Column3","Column4","Column5","predictKNN"
"3185",-2,-5,-2,3,2,2
"3186",-4,2,3,2,1,1
"3187",-4,-1,2,3,-2,-1
"3188",1,3,-1,2,-1,-1
"3189",5,-2,-3,3,3,3
"3190",1,1,1,3,0,0
"3191",2,-5,2,1,-8,-8
"3192",-3,3,0,3,-1,-1
"3193",-2,-4,-3,2,5,5
"3194",4,0,0,1,4,3
"3196",-5,0,3,3,-1,-1
"3197",-4,2,-3,1,-10,-10
"3198",-5,0,-3,1,-5,-5
"3199",-3,3,4,1,9,9
"3200",0,0,2,3,0,0
"3201",3,-3,-2,1,9,8
"3202",3,-3,3,2,-3,-3
"3203",0,3,1,3,1,1
"3204",1,5,4,3,7,7
"3205",-2,-3,-3,2,3,3
"3206",0,-4,2,1,-8,-8
"3207",4,5,4,1,24,24
"3208",2,-1,4,3,0,0
"3209",4,2,1,3,2,2
"3210",-1,4,4,2,7,7
"3211",4,-2,-3,3,3,3
"3212",3,2,4,2,5,5
"3213",-2,-5,4,3,-7,-7
"3214",1,5,1,1,6,6
"3215",-5,-2,2,1,-9,-8
"3216",-3,-4,4,1,-19,-18
"3217",0,3,-2,1,-6,-6
"3219",2,3,3,3,3,3
"3220",-5,-1,-3,3,0,0
"3221",0,-4,3,3,-4,-4
"3222",-3,5,3,2,6,6
"3224",-1,-3,4,3,-4,-4
"3225",3,5,1,2,4,4
"3226",-3,-1,3,1,-6,-6
"3227",-5,4,-1,1,-9,-8
"3228",-3,2,2,1,1,1
"3229",5,3,0,3,1,1
"3230",-1,-4,-3,3,3,3
"3231",-3,0,-2,1,-3,-3
"3232",5,-3,-2,2,5,5
"3233",3,1,2,2,2,2
"3234",1,-4,-2,2,4,4
"3235",-4,-5,-3,1,11,11
"3236",0,-1,0,2,0,0
"3237",3,5,4,3,7,7
"3238",-4,-2,2,1,-8,-8
"3239",-5,4,4,1,11,11
"3240",2,-3,-1,3,1,1
"3241",-1,1,2,1,1,0
"3242",1,-4,-1,1,5,5
"3243",3,-3,-1,1,6,6
"3244",-5,1,1,3,-1,-1
"3245",-5,-4,0,3,-1,-1
"3246",3,-1,1,1,2,1
"3247",2,-1,0,1,2,2
"3248",4,-2,1,3,0,0
"3251",5,-4,-1,2,4,4
"3252",-2,-5,-3,3,4,4
"3253",1,1,0,2,0,0
"3254",3,3,-3,3,-2,-2
"3255",-2,2,1,1,0,0
"3256",-1,0,2,3,0,0
"3257",5,1,1,2,3,3
"3258",1,0,3,3,0,0
"3259",-4,3,-3,3,-4,-4
"3260",-3,1,-3,1,-6,-5
"3261",-2,0,-2,3,0,0
"3262",-3,-2,-2,3,0,0
"3263",-1,-2,0,1,-1,-1
"3264",1,0,1,2,0,0
"3265",-3,2,0,2,-1,-1
"3266",3,1,1,2,2,1
"3267",-4,0,2,1,-4,-3
"3268",0,-1,-3,3,1,1
"3269",1,-1,2,1,-1,-1
"3270",-3,-4,-1,1,1,1
"3271",-1,4,0,3,0,0
"3272",-2,-5,2,3,-4,-4
"3273",-3,0,1,2,-1,-1
"3274",-4,-3,1,1,-7,-7
"3275",5,-4,2,1,-3,-3
"3276",1,1,-3,2,-1,-1
"3278",1,4,0,2,0,0
"3279",3,1,0,1,3,2
"3280",4,-1,-2,3,2,2
"3281",-2,3,3,3,2,2
"3282",5,0,4,1,5,4
"3283",-2,3,3,3,2,2
"3284",-1,1,4,3,1,0
"3285",3,-3,3,3,-2,-2
"3286",3,-1,-3,3,2,1
"3287",-4,-5,2,3,-4,-4
"3288",-5,-4,4,1,-21,-21
"3289",0,-4,2,1,-8,-8
"3290",-1,3,-1,3,-1,-1
"3291",1,-5,3,3,-4,-4
"3292",5,-2,4,1,-3,-3
"3293",-3,5,1,3,0,0
"3294",-2,0,-2,2,-1,-1
"3295",4,1,4,1,8,8
"3297",5,-5,2,2,-2,-2
"3298",-2,-5,3,1,-17,-17
"3299",-5,1,4,2,0,0
"3300",2,5,2,2,6,6
"3301",-3,-1,0,1,-3,-2
"3302",1,-3,1,3,0,0
"3303",-4,4,-3,2,-8,-7
"3304",-4,3,0,1,-4,-4
"3305",0,-5,4,2,-10,-10
"3306",-3,-1,-1,2,-1,-1
"3307",2,-3,-1,3,1,1
"3308",-2,2,0,3,0,0
"3309",-2,-3,-2,2,2,2
"3310",-2,4,1,3,0,0
"3311",-5,4,1,1,-1,0
"3312",-3,0,1,1,-3,-3
"3313",-5,0,-2,2,-2,-2
"3314",-5,-4,1,3,-3,-3
"3315",-1,0,0,1,-1,-1
"3316",-5,0,1,2,-2,-2
"3317",-4,4,-1,2,-4,-4
"3318",5,1,2,1,7,7
"3319",2,0,-2,3,0,0
"3320",-1,3,2,1,5,5
"3321",2,-5,-2,3,4,4
"3322",-5,-1,4,3,-3,-3
"3323",-2,5,3,2,6,6
"3324",1,-5,3,2,-7,-7
"3325",4,3,2,3,3,3
"3326",-4,1,0,2,-2,-1
"3327",3,5,4,2,11,11
"3328",-3,-2,-2,2,0,0
"3329",-1,4,3,1,11,11
"3330",4,-4,1,3,0,0
"3331",3,0,-1,3,1,1
"3332",4,0,3,2,2,2
"3333",-5,0,3,2,-2,-2
"3334",0,3,-1,1,-3,-3
"3335",-4,-2,4,3,-4,-3
"3336",-2,-5,3,2,-8,-8
"3337",5,-3,0,1,5,5
"3338",3,0,-3,1,3,3
"3339",-4,1,1,2,-1,-1
"3341",2,-4,-3,1,14,14
"3342",5,3,0,3,1,1
"3343",4,-3,-2,1,10,10
"3344",4,0,0,3,1,1
"3345",1,2,1,1,3,3
"3347",-3,4,-1,2,-3,-3
"3348",1,3,0,3,0,0
"3349",4,-3,0,1,4,4
"3350",-1,0,4,1,-1,-1
"3351",-1,-4,-2,2,3,3
"3352",-4,4,-1,1,-8,-8
"3353",4,5,0,2,2,2
"3354",-5,-3,0,3,-1,-1
"3355",-5,4,-2,1,-13,-12
"3356",-5,-4,3,3,-5,-5
"3357",1,0,-3,3,0,0
"3358",-1,-5,2,2,-5,-5
"3359",-5,4,-2,2,-6,-6
"3360",-3,-2,3,1,-9,-8
"3361",4,5,-3,3,-3,-3
"3362",-3,-1,0,2,-1,-1
"3363",-1,-4,0,1,-1,0
"3364",3,-4,-2,2,5,5
"3365",-5,-5,2,1,-15,-15
"3367",-5,-1,2,3,-2,-2
"3368",-2,-3,2,2,-4,-4
"3369",-5,3,-2,1,-11,-11
"3370",-1,1,1,1,0,0
"3371",-3,-3,2,3,-3,-2
"3372",4,2,3,1,10,10
"3373",-1,4,1,3,1,1
"3374",1,1,-1,2,0,0
"3375",0,-1,2,3,0,0
"3376",-2,-1,1,2,-1,-1
"3377",-3,0,0,1,-3,-3
"3378",3,2,4,3,3,3
"3379",-3,-2,0,1,-3,-3
"3380",1,-1,-3,3,1,1
"3381",1,-5,1,1,-4,-4
"3382",5,0,1,1,5,5
"3383",-5,0,4,2,-2,-2
"3384",-2,-3,0,3,0,0
"3385",1,4,2,2,4,4
"3386",2,3,4,3,4,4
"3387",1,0,3,2,0,0
"3388",0,-3,3,3,-3,-3
"3389",3,-3,1,3,0,0
"3390",-3,-5,4,1,-23,-22
"3391",0,-4,2,1,-8,-8
"3392",-1,-4,-1,2,1,1
"3393",-3,-2,2,1,-7,-7
"3394",-1,2,4,2,3,3
"3395",-2,-1,-3,1,1,1
"3396",5,-1,-3,2,4,4
"3397",5,-1,-1,2,3,3
"3398",4,0,-3,1,4,4
"3399",1,0,-3,3,0,0
"3400",-5,4,-2,2,-6,-6
"3401",4,5,0,2,2,2
"3402",4,4,1,1,8,8
"3403",5,4,-2,3,-1,-1
"3404",2,0,-2,3,0,0
"3405",1,-4,-2,2,4,4
"3406",1,-2,4,3,-2,-2
"3407",2,5,-1,2,-1,-1
"3408",-5,1,0,2,-2,-2
"3410",-2,5,4,3,6,6
"3412",2,-2,0,3,0,0
"3413",1,-4,2,1,-7,-7
"3414",3,-1,1,2,1,1
"3415",-4,3,-2,3,-3,-3
"3416",-4,4,0,2,-2,-1
"3417",-4,5,4,1,16,16
"3418",4,-2,-2,3,2,2
"3419",5,5,4,2,12,12
"3420",-2,-5,3,2,-8,-8
"3422",4,2,-1,2,1,0
"3423",0,-2,3,2,-3,-2
"3424",2,4,-2,1,-6,-6
"3425",-4,2,1,3,0,0
"3426",0,5,1,3,1,1
"3427",-5,2,-3,3,-3,-3
"3429",1,-2,0,2,0,0
"3430",0,2,-3,3,-2,-2
"3431",-1,-2,1,2,-1,-1
"3432",-1,4,2,3,2,2
"3433",4,5,-1,1,-1,-1
"3434",0,4,3,2,6,6
"3435",-5,-3,1,3,-2,-2
"3436",-5,5,-1,2,-5,-5
"3437",5,-3,3,2,-2,-2
"3438",4,5,4,1,24,24
"3439",-2,-1,-3,2,0,0
"3440",3,-2,4,1,-5,-5
"3441",-4,2,2,1,0,0
"3442",0,1,0,3,0,0
"3443",2,5,1,1,7,7
"3444",-4,0,4,3,-1,0
"3445",2,-4,3,1,-10,-9
"3446",3,-3,1,1,0,0
"3447",-2,-3,2,1,-8,-8
"3448",-2,1,0,3,0,0
"3449",4,-5,-1,3,3,3
"3450",0,2,2,1,4,4
"3451",-1,-3,3,2,-5,-5
"3452",5,-2,1,3,1,0
"3453",0,-2,-1,1,2,2
"3454",5,-2,-1,3,2,2
"3455",2,-4,-2,1,10,9
"3456",1,0,-1,1,1,0
"3457",-5,2,4,1,3,3
"3458",0,2,-1,3,0,0
"3459",0,-4,1,3,-1,-1
"3460",-3,1,2,3,0,0
"3461",4,-1,2,3,0,0
"3463",-4,-1,2,1,-6,-6
"3464",5,5,-1,1,0,0
"3465",-5,2,0,1,-5,-4
"3466",-5,-1,3,2,-4,-4
"3467",2,-3,-3,3,3,3
"3468",-4,-4,-2,2,2,2
"3469",-2,-3,0,2,-1,-1
"3470",5,-4,0,3,1,1
"3471",-4,-4,0,3,-1,-1
"3472",0,0,1,1,0,0
"3473",-1,5,-1,2,-3,-3
"3474",-4,-3,-3,1,5,5
"3475",2,0,1,2,1,1
"3476",1,1,2,3,1,1
"3477",4,-1,1,3,1,0
"3478",1,4,-3,1,-11,-11
"3479",-2,-5,4,2,-11,-11
"3480",5,0,-3,1,5,4
"3481",-5,3,1,3,0,0
"3482",5,-2,-1,3,2,2
"3483",-1,3,2,2,2,2
"3484",-1,2,0,1,-1,-1
"3485",2,1,-3,3,0,0
"3486",3,-3,-1,1,6,6
"3487",4,-2,0,1,4,3
"3488",-2,-1,2,2,-2,-1
"3489",-5,0,4,1,-5,-5
"3490",-4,-3,3,2,-6,-6
"3491",-3,0,-3,2,-1,-1
"3492",-5,2,0,2,-2,-2
"3493",-1,-1,3,3,-1,-1
"3494",-1,3,0,3,0,0
"3495",4,3,0,3,1,1
"3496",-3,5,0,2,-1,-1
"3497",3,4,3,2,7,7
"3498",3,-2,3,2,-1,-1
"3499",4,-3,-2,1,10,10
"3500",0,-1,-3,1,3,3
"3501",1,-1,3,3,0,0
"3502",-1,2,-3,1,-7,-7
"3503",0,1,-3,2,-1,-1
"3504",-4,4,1,3,0,0
"3505",-4,-3,0,1,-4,-4
"3506",-3,-1,-1,3,0,0
"3507",-5,-3,1,3,-2,-2
"3508",0,2,4,3,2,2
"3509",-4,1,1,2,-1,-1
"3510",-1,4,1,2,1,1
"3511",-3,2,2,2,0,0
"3512",-1,4,4,2,7,7
"3513",-3,-2,-3,2,1,1
"3514",0,0,-1,1,0,0
"3515",4,-1,3,1,1,1
"3516",2,5,2,2,6,6
"3517",-4,0,3,1,-4,-4
"3518",2,-3,0,3,0,0
"3519",1,1,-1,2,0,0
"3520",-3,1,2,2,0,0
"3521",1,2,2,2,2,2
"3522",5,2,2,1,9,7
"3523",-3,-5,1,3,-2,-2
"3524",2,-3,4,3,-3,-3
"3525",-1,4,0,1,-1,-1
"3526",-5,2,1,3,-1,-1
"3527",3,-1,0,3,1,1
"3528",4,5,3,2,9,9
"3529",-3,-2,0,1,-3,-3
"3530",-3,1,3,2,0,0
"3531",-4,4,4,3,4,3
"3532",-5,-4,3,2,-8,-8
"3533",-4,5,2,1,6,5
"3534",-5,3,1,2,-1,-1
"3536",-1,-4,-2,1,7,7
"3537",5,-4,0,2,2,2
"3538",-2,4,1,3,0,0
"3539",-4,-2,3,1,-10,-10
"3541",-3,-4,1,2,-3,-2
"3542",2,0,2,2,1,1
"3543",0,5,-3,1,-15,-15
"3545",5,-4,0,3,1,1
"3546",3,4,0,3,1,0
"3547",4,0,2,1,4,3
"3548",4,2,1,1,6,5
"3549",1,-2,-1,3,1,1
"3550",4,-2,-2,1,8,8
"3551",4,4,2,1,12,12
"3552",-5,-5,2,1,-15,-15
"3553",-4,1,-3,2,-3,-3
"3554",1,3,3,3,3,3
"3555",-3,3,1,1,0,0
"3556",4,1,3,1,7,7
"3558",-5,3,-3,2,-7,-6
"3559",1,-3,3,3,-2,-2
"3560",-3,-2,3,2,-4,-4
"3561",0,0,2,1,0,0
"3562",2,3,-3,3,-2,-2
"3563",-4,-3,-1,1,-1,-1
"3564",1,1,2,3,1,1
"3565",1,-4,-2,1,9,9
"3566",4,0,-2,3,1,1
"3567",1,3,1,2,2,2
"3568",4,-3,-1,2,3,3
"3569",2,4,-2,3,-2,-1
"3570",-2,4,-2,3,-3,-3
"3571",0,1,1,3,0,0
"3572",-3,2,2,3,0,0
"3573",-5,5,-2,2,-7,-7
"3574",1,0,-3,3,0,0
"3575",-2,-4,3,3,-4,-4
"3576",-1,4,-3,1,-13,-13
"3577",-2,0,1,1,-2,-3
"3578",2,-4,3,2,-5,-4
"3579",5,5,3,3,6,6
"3580",-2,2,1,1,0,0
"3581",-2,5,3,3,4,4
"3582",4,2,-2,3,0,0
"3583",-4,-5,1,3,-3,-3
"3584",0,4,-2,1,-8,-8
"3585",1,-2,-1,2,1,1
"3586",-5,-5,-3,2,5,5
"3587",0,-4,-1,1,4,4
"3588",-4,-5,2,3,-4,-4
"3589",-5,0,4,1,-5,-5
"3590",-5,2,-3,3,-3,-3
"3591",2,-3,-1,2,2,2
"3592",1,-5,-3,3,5,5
"3593",3,2,2,1,7,7
"3594",-1,-2,-2,3,1,1
"3595",-3,-4,0,2,-1,-1
"3596",5,3,1,3,2,2
"3597",3,5,1,1,8,7
"3598",1,-5,-3,2,8,7
"3599",2,1,-3,2,0,0
"3600",0,0,-3,1,0,0
"3601",-4,4,-1,2,-4,-4
"3602",-4,3,-3,2,-6,-6
"3603",5,-1,4,2,0,0
"3604",-3,-2,1,3,-1,-1
"3605",-5,5,1,1,0,0
"3606",4,-3,4,3,-2,-2
"3607",4,2,-1,1,2,2
"3608",-2,-2,4,2,-5,-5
"3609",2,-1,-2,1,4,4
"3610",1,-3,2,3,-1,-1
"3611",-2,-4,0,2,-1,0
"3612",5,0,3,1,5,4
"3613",-1,-2,1,1,-3,-3
"3614",0,0,2,2,0,0
"3615",-3,-3,1,1,-6,-6
"3616",4,3,0,2,2,2
"3617",-5,-3,-3,2,2,2
"3618",-2,0,-3,3,0,0
"3619",5,-3,2,3,0,0
"3620",2,-2,3,2,-2,-2
"3621",-2,5,2,2,4,4
"3622",4,-4,0,1,4,3
"3623",-4,5,4,1,16,16
"3624",-3,-3,0,2,-1,-1
"3625",-4,-5,3,2,-9,-9
"3626",5,3,0,1,5,5
"3627",2,-5,2,1,-8,-8
"3628",-1,5,-1,2,-3,-3
"3629",3,2,-1,2,0,0
"3630",4,0,1,1,4,4
"3631",-3,3,3,3,2,2
"3632",-5,-5,4,1,-25,-24
"3633",-2,-2,2,3,-2,-2
"3634",5,-5,0,3,1,1
"3635",3,3,-3,1,-6,-6
"3636",5,-5,-1,2,5,4
"3637",0,-1,1,3,0,0
"3638",3,1,4,1,7,6
"3639",-5,1,-1,3,-2,-1
"3640",4,-1,1,1,3,3
"3642",-4,5,2,3,2,2
"3643",-5,-3,-3,2,2,2
"3644",-5,1,4,1,-1,-1
"3645",3,-2,4,1,-5,-5
"3646",-2,4,4,2,7,7
"3647",-5,-5,4,3,-8,-8
"3648",4,-5,4,2,-8,-8
"3649",-5,0,4,1,-5,-5
"3650",0,-5,-3,2,7,7
"3651",5,0,1,2,2,2
"3652",-2,-4,3,3,-4,-4
"3653",-3,3,-3,1,-12,-12
"3654",-4,3,2,3,0,0
"3655",2,5,0,1,2,1
"3656",0,-3,-3,2,4,4
"3657",-4,2,2,3,0,0
"3658",-5,-4,0,1,-5,-4
"3659",0,0,4,3,0,0
"3661",5,-2,3,1,-1,-1
"3662",1,-5,-2,3,3,3
"3663",1,0,4,1,1,0
"3664",-5,2,0,3,-1,-1
"3665",-3,-4,-1,1,1,1
"3666",2,-4,1,2,-1,-1
"3667",-3,-5,4,3,-7,-7
"3668",5,1,1,3,2,2
"3669",5,-3,2,1,-1,-1
"3670",3,4,-3,2,-4,-4
"3671",-5,-5,-1,2,0,0
"3672",1,-2,1,2,0,0
"3673",4,2,-1,3,0,0
"3674",2,3,1,2,2,2
"3675",4,-3,1,2,0,0
"3676",1,0,3,3,0,0
"3677",3,0,4,1,3,2
"3678",5,-1,2,2,1,1
"3679",5,-1,-3,1,8,8
"3680",-2,5,0,1,-2,-2
"3682",-5,0,4,1,-5,-5
"3683",-1,-4,2,1,-9,-9
"3684",-4,-2,-1,3,0,0
"3685",-3,0,4,3,-1,0
"3686",-2,5,3,1,13,13
"3687",2,-3,1,3,0,0
"3688",-2,-1,0,2,-1,-1
"3689",-3,-5,1,3,-2,-2
"3690",-4,-3,-2,2,1,0
"3691",-1,4,-3,2,-6,-6
"3692",-3,2,-2,3,-2,-2
"3693",-2,-3,-1,1,1,0
"3694",-4,0,2,3,-1,-1
"3695",-2,-3,2,1,-8,-8
"3696",4,-2,0,2,2,2
"3698",3,5,-2,1,-7,-7
"3699",1,4,1,2,2,2
"3700",0,2,-1,1,-2,-2
"3701",-3,-5,3,2,-9,-9
"3702",4,4,0,1,4,4
"3703",3,2,3,1,9,9
"3704",5,-5,4,1,-15,-15
"3705",4,-5,-1,3,3,3
"3706",3,-1,-3,3,2,1
"3707",1,-3,0,2,0,0
"3708",2,3,1,3,1,1
"3709",-5,-3,-1,2,-1,0
"3710",-4,3,-2,3,-3,-3
"3711",-5,-5,2,3,-5,-4
"3712",-3,0,0,1,-3,-3
"3713",0,-1,2,2,-1,-1
"3714",-3,0,1,2,-1,-1
"3715",-2,-2,3,3,-2,-2
"3716",-1,-4,-3,2,5,5
"3717",-1,0,0,1,-1,-1
"3718",4,-1,2,1,2,2
"3719",4,-1,0,1,4,4
"3720",0,5,4,2,10,10
"3721",0,1,0,2,0,0
"3722",-2,-4,4,2,-9,-9
"3723",0,-5,3,2,-7,-7
"3724",5,4,-2,2,-1,-1
"3725",-1,4,4,1,15,15
"3726",2,-3,0,2,1,1
"3727",-2,5,4,1,18,17
"3728",4,-2,-2,3,2,2
"3729",2,1,3,1,5,5
"3730",-1,-2,1,3,-1,-1
"3731",0,0,-2,1,0,0
"3732",-3,-1,1,1,-4,-4
"3733",1,-4,-1,3,1,1
"3734",-5,-1,-2,1,-3,-3
"3736",2,-2,1,2,0,0
"3737",4,-1,4,1,0,0
"3738",2,3,-1,1,-1,-1
"3739",-3,5,1,1,2,2
"3740",-4,-5,1,3,-3,-3
"3741",-4,0,-1,3,-1,-1
"3742",-1,-5,2,3,-3,-3
"3743",0,-2,0,1,0,0
"3744",-1,-2,3,2,-3,-3
"3745",-1,2,0,3,0,0
"3747",-1,4,3,3,3,3
"3748",-4,-5,4,1,-24,-24
"3749",3,-2,-1,3,1,1
"3750",0,5,0,1,0,0
"3751",5,-4,3,3,-2,-2
"3752",4,-3,4,2,-4,-4
"3753",-2,2,2,2,1,1
"3754",2,-1,3,2,0,0
"3755",-2,-2,3,1,-8,-8
"3756",2,-5,3,1,-13,-13
"3757",4,5,-1,1,-1,-1
"3758",-5,-3,3,3,-4,-4
"3759",-5,-3,3,2,-7,-6
"3760",-3,2,-1,2,-2,-2
"3761",2,4,-3,3,-3,-3
"3762",3,1,-3,2,0,0
"3763",-2,-5,2,2,-6,-6
"3764",0,-2,-3,3,2,2
"3765",2,2,-2,2,-1,-1
"3766",-4,-5,3,3,-6,-6
"3767",1,4,-1,1,-3,-3
"3768",0,-5,-2,1,10,10
"3769",4,-5,-1,1,9,9
"3770",3,-5,2,2,-3,-3
"3771",3,-2,-3,2,4,4
"3772",4,-5,3,1,-11,-11
"3773",2,-1,-3,2,2,2
"3774",-3,1,-3,3,-2,-1
"3775",0,5,2,2,5,5
"3776",3,-1,-1,2,2,2
"3777",-3,3,1,3,0,0
"3778",-2,1,3,2,0,0
"3779",0,-5,-1,3,1,1
"3780",4,-2,4,3,-1,-1
"3781",-1,-3,3,2,-5,-5
"3782",-3,-5,1,1,-8,-7
"3783",-4,-5,3,2,-9,-9
"3784",5,-2,3,1,-1,-1
"3785",1,-2,4,3,-2,-2
"3786",2,-5,-2,2,6,6
"3787",-3,-1,1,1,-4,-4
"3788",-3,-1,1,3,-1,-1
"3789",0,-4,2,2,-4,-4
"3790",-4,3,2,1,2,1
"3791",-5,5,1,1,0,0
"3792",3,-5,1,2,-1,-1
"3793",-3,-5,0,2,-1,-1
"3794",-4,-2,1,2,-3,-2
"3795",316,3,2,1,9,4
"3796",0,-1,2,3,0,0
"3797",5,3,-2,3,0,0
"3798",5,1,-3,3,0,0
"3799",0,2,2,3,1,1
"3800",-5,3,-2,3,-3,-3
"3801",3,-2,3,2,-1,-1
"3802",2,5,3,1,17,17
"3803",3,-5,-2,3,4,4
"3804",-1,2,0,3,0,0
"3805",5,4,-3,1,-7,-7
"3806",0,-1,-1,3,0,0
"3807",-3,1,-2,2,-2,-2
"3808",1,-3,1,1,-2,-2
"3809",4,2,-3,1,-2,-2
"3810",2,1,1,1,3,3
"3811",-5,-3,1,3,-2,-2
"3812",5,3,-2,3,0,0
"3813",-4,-4,-1,3,0,0
"3814",-1,-3,-1,3,0,0
"3815",0,3,-2,3,-2,-2
"3816",-5,2,0,3,-1,-1
"3817",0,5,1,3,1,1
"3818",3,-2,4,2,-2,-2
"3819",3,-5,-2,1,13,13
"3820",-5,1,-1,3,-2,-1
"3821",0,-4,-1,3,1,1
"3822",1,-5,-1,3,2,2
"3823",1,5,-3,3,-4,-4
"3824",5,1,2,3,2,2
"3825",-3,2,1,3,0,0
"3826",4,0,2,3,1,1
"3827",0,-4,4,1,-16,-16
"3829",-1,-4,-1,3,1,1
"3830",-2,-5,3,3,-5,-5
"3831",-5,-5,0,3,-1,-1
"3832",-3,-5,2,3,-4,-4
"3833",3,3,0,1,3,2
"3834",0,-3,-1,2,1,1
"3835",3,-5,-2,1,13,13
"3836",1,1,1,2,1,1
"3837",2,0,3,2,1,1
"3838",-3,-1,-2,1,-1,0
"3839",2,4,-3,3,-3,-3
"3840",1,1,4,2,2,2
"3841",3,-2,4,3,-1,-1
"3842",4,4,-3,3,-2,-2
"3843",-3,5,0,1,-3,-2
"3844",-4,2,-3,1,-10,-10
"3845",0,5,3,3,5,5
"3846",5,2,3,1,11,10
"3847",5,-1,0,1,5,5
"3849",-2,-5,-1,3,1,0
"3850",-2,1,2,3,0,0
"3851",4,-3,0,2,2,2
"3853",-4,-5,-2,2,3,2
"3855",4,0,1,1,4,4
"3856",2,-3,4,1,-10,-10
"3857",1,-5,4,1,-19,-19
"3858",-4,5,4,3,5,5
"3859",-1,4,-3,2,-6,-6
"3860",0,-1,0,2,0,0
"3861",4,-3,4,2,-4,-4
"3862",4,-2,3,3,0,0
"3864",-2,2,0,2,-1,-1
"3865",5,-3,3,3,-1,-1
"3866",4,-4,-1,3,2,2
"3867",-3,-5,0,1,-3,-3
"3868",-4,-1,4,2,-4,-4
"3869",3,2,0,1,3,3
"3870",4,2,-3,1,-2,-2
"3871",3,1,-3,1,0,0
"3872",-3,-3,-2,1,3,3
"3873",2,5,2,3,4,4
"3874",5,-5,1,3,0,0
"3876",5,-1,3,1,2,2
"3877",1,-5,0,1,1,1
"3878",-4,5,-2,2,-7,-7
"3879",-3,-2,-1,3,0,0
"3880",1,2,-1,2,0,0
"3881",-4,4,4,3,4,3
"3882",-2,-3,0,1,-2,-2
"3883",-5,-2,-1,3,-1,0
"3884",4,-1,1,2,1,1
"3885",3,-2,-1,1,5,5
"3886",-5,4,4,2,5,5
"3887",2,-4,-3,3,4,4
"3888",-2,-1,2,3,-1,-1
"3889",-2,3,1,1,1,1
"3890",3,-1,2,1,1,1
"3891",-5,-3,3,1,-14,-14
"3892",-1,-2,4,3,-3,-3
"3893",2,-3,3,3,-2,-2
"3894",2,-4,1,1,-2,-2
"3895",-3,4,0,3,-1,-1
"3896",3,1,3,2,3,2
"3897",1,-5,1,2,-2,-2
"3898",2,3,3,2,5,5
"3899",1,-3,0,2,0,0
"3900",1,2,2,2,2,2
"3901",-5,-2,-3,2,0,0
"3902",2,3,-3,1,-7,-6
"3903",-3,5,-1,1,-8,-8
"3904",0,1,0,3,0,0
"3905",0,-4,2,3,-2,-2
"3906",5,3,0,1,5,5
"3907",-4,-3,-2,3,0,0
"3908",2,4,0,3,0,0
"3909",-4,2,1,1,-2,-2
"3911",5,-5,-3,1,20,19
"3912",4,-2,1,1,2,2
"3913",4,-2,1,1,2,2
"3914",-5,-5,0,2,-2,-2
"3915",-2,3,2,3,1,1
"3916",5,1,-2,2,1,1
"3917",2,-5,-2,1,12,12
"3918",-1,0,-3,1,-1,0
"3919",2,-3,4,2,-5,-5
"3921",1,-4,2,2,-3,-3
"3922",-5,1,-2,1,-7,-6
"3923",5,1,2,1,7,7
"3924",5,5,-1,3,0,0
"3925",1,4,-1,3,-1,-1
"3926",-1,1,-1,1,-2,-1
"3927",-5,5,0,3,-1,-1
"3928",-4,-5,-1,1,1,1
"3929",-5,0,-1,1,-5,-4
"3930",2,3,-2,1,-4,-4
"3931",5,5,3,2,10,10
"3932",-5,-1,-1,2,-2,-2
"3933",1,1,3,1,4,4
"3934",1,1,0,1,1,1
"3935",-1,5,-1,1,-6,-6
"3936",-1,-2,0,1,-1,-1
"3937",-1,5,3,1,14,13
"3938",-1,4,2,1,7,7
"3939",-5,3,2,1,1,1
"3940",5,-1,4,1,1,1
"3941",1,2,-3,3,-1,-1
"3942",-2,5,4,3,6,6
"3943",0,3,-3,3,-3,-3
"3944",1,-5,-3,1,16,16
"3945",1,5,1,3,2,2
"3946",-1,3,-2,3,-2,-2
"3947",-1,-1,2,3,-1,-1
"3948",4,-1,-1,1,5,5
"3949",-2,-5,-3,2,6,6
"3950",3,4,4,1,19,19
"3951",-5,1,1,1,-4,-3
"3952",1,-3,-1,2,2,2
"3953",1,-5,3,2,-7,-7
"3954",-1,-2,-2,1,3,3
"3956",4,-5,-1,1,9,9
"3957",4,4,0,3,1,1
"3958",4,4,-2,2,-2,-2
"3959",5,4,2,3,4,4
"3960",5,-1,4,3,0,0
"3961",-2,-3,4,2,-7,-7
"3962",4,-4,-3,2,8,8
"3963",0,5,4,1,20,19
"3964",3,4,4,3,6,6
"3965",-2,0,0,2,-1,-1
"3966",3,2,3,3,3,3
"3967",-2,1,-1,1,-3,-2
"3968",2,3,4,2,7,7
"3969",3,2,0,1,3,3
"3970",-2,3,0,2,-1,-1
"3971",-5,-1,1,2,-3,-2
"3972",-4,-5,2,2,-7,-7
"3973",4,2,2,1,8,7
"3974",-5,-2,-1,2,-1,-1
"3975",-3,4,3,3,3,3
"3976",-3,5,-3,1,-18,-18
"3977",0,4,3,2,6,6
"3978",3,5,4,1,23,23
"3979",3,0,-3,3,1,0
"3980",-1,-3,1,1,-4,-4
"3981",5,0,3,2,2,2
"3982",3,2,3,2,4,4
"3983",2,2,0,2,1,1
"3984",-3,3,-1,2,-3,-3
"3985",1,-1,0,1,1,1
"3986",0,-4,1,1,-4,-4
"3987",-5,5,2,3,1,1
"3988",5,-5,-1,2,5,4
